Project,Set,File,# of Cells,Total Cell Area,Tissue Area,Normalized (Cell/Tissue)
Ki673,set,207522_001_008.tif,0,0,19050.5,0
Ki673,set,207522_001_009.tif,2,2607.5,207830,0.0125463
Ki673,set,207522_001_010.tif,0,0,80643,0
Ki673,set,207522_001_011.tif,0,0,73256,0
Ki673,set,207522_001_012.tif,0,0,446.5,0
Ki673,set,207522_001_013.tif,0,0,1396,0
Ki673,set,207522_001_014.tif,0,0,75831,0
Ki673,set,207522_001_015.tif,2,4057.5,162996,0.0248933
Ki673,set,207522_001_016.tif,1,1250,90278.5,0.013846
Ki673,set,207522_001_017.tif,0,0,70558.5,0
Ki673,set,207522_001_018.tif,0,0,86234.5,0
Ki673,set,207522_001_019.tif,1,1017,72390.5,0.0140488
Ki673,set,207522_001_020.tif,0,0,67825,0
Ki673,set,207522_001_021.tif,0,0,48174.5,0
Ki673,set,207522_001_022.tif,1,1570,52966,0.0296417
Ki673,set,207522_001_023.tif,0,0,120814,0
Ki673,set,207522_001_024.tif,0,0,134460,0
Ki673,set,207522_001_025.tif,1,1405.5,145246,0.00967672
Ki673,set,207522_001_026.tif,0,0,594.5,0
Ki673,set,207522_001_027.tif,0,0,13417,0
Ki673,set,207522_001_028.tif,0,0,64561.5,0
Ki673,set,207522_001_029.tif,0,0,63925,0
Ki673,set,207522_001_030.tif,0,0,41253,0
Ki673,set,207522_001_031.tif,0,0,46977,0
Ki673,set,207522_001_032.tif,0,0,78033,0
Ki673,set,207522_001_033.tif,0,0,7387,0
Ki673,set,207522_001_034.tif,1,1077,9167.5,0.11748
Ki673,set,207522_001_035.tif,0,0,30008,0
Ki673,set,207522_001_036.tif,0,0,28984.5,0
Ki673,set,207522_001_037.tif,0,0,46267,0
Ki673,set,207522_001_038.tif,0,0,62528.5,0
Ki673,set,207522_001_039.tif,0,0,24577,0
Ki673,set,207522_001_040.tif,0,0,7361,0
Ki673,set,207522_001_041.tif,0,0,89,0
Ki673,set,207522_001_042.tif,0,0,40814,0
Ki673,set,207522_001_043.tif,0,0,87384,0
Ki673,set,207522_001_044.tif,0,0,47004.5,0
Ki673,set,207522_001_045.tif,0,0,51417,0
Ki673,set,207522_001_046.tif,0,0,34416.5,0
Ki673,set,207522_001_047.tif,0,0,963.5,0
Ki673,set,207522_001_048.tif,0,0,4732,0
Ki673,set,207522_001_049.tif,0,0,16893,0
Ki673,set,207522_001_050.tif,1,2330,19812.5,0.117603
Ki673,set,207522_001_051.tif,1,2064.5,57595,0.0358451
Ki673,set,207522_001_052.tif,0,0,19461,0
Ki673,set,207522_001_053.tif,0,0,25171.5,0
Ki673,set,207522_001_054.tif,0,0,0,0
Ki673,set,207522_001_055.tif,0,0,13227,0
Ki673,set,207522_001_056.tif,0,0,19471,0
Ki673,set,207522_001_057.tif,0,0,46059.5,0
Ki673,set,207522_001_058.tif,0,0,22095,0
Ki673,set,207522_001_059.tif,0,0,54009.5,0
Ki673,set,207522_001_060.tif,0,0,28431,0
Ki673,set,207522_001_061.tif,0,0,1447.5,0
Ki673,set,207522_001_062.tif,0,0,7472,0
Ki673,set,207522_001_063.tif,0,0,63538,0
Ki673,set,207522_001_064.tif,0,0,46803,0
Ki673,set,207522_001_065.tif,0,0,34337,0
Ki673,set,207522_001_066.tif,2,3927,47095.5,0.0833838
Ki673,set,207522_001_067.tif,0,0,26967.5,0
Ki673,set,207522_001_068.tif,0,0,33828,0
Ki673,set,207522_001_069.tif,0,0,18769,0
Ki673,set,207522_001_070.tif,0,0,19902.5,0
Ki673,set,207522_001_071.tif,0,0,22343,0
Ki673,set,207522_001_072.tif,0,0,8741,0
Ki673,set,207522_001_073.tif,0,0,15156.5,0
Ki673,set,207522_001_074.tif,0,0,54251,0
Ki673,set,207522_001_075.tif,0,0,31124.5,0
Ki673,set,207522_001_076.tif,1,1410,32150,0.0438569
Ki673,set,207522_001_077.tif,0,0,25151,0
Ki673,set,207522_001_078.tif,0,0,23082.5,0
Ki673,set,207522_001_079.tif,0,0,48429.5,0
Ki673,set,207522_001_080.tif,0,0,19102,0
Ki673,set,207522_001_081.tif,0,0,20303,0
Ki673,set,207522_001_082.tif,0,0,36574,0
Ki673,set,207522_001_083.tif,0,0,233,0
Ki673,set,207522_001_084.tif,0,0,34708,0
Ki673,set,207522_001_085.tif,0,0,49955,0
Ki673,set,207522_001_086.tif,0,0,9288.5,0
Ki673,set,207522_001_087.tif,0,0,34453.5,0
Ki673,set,207522_001_088.tif,0,0,46618,0
Ki673,set,207522_001_089.tif,0,0,58623,0
Ki673,set,207522_001_090.tif,0,0,22110,0
Ki673,set,207522_001_091.tif,0,0,1437,0
Ki673,set,207522_001_092.tif,0,0,19367,0
Ki673,set,207522_001_093.tif,0,0,44962.5,0
Ki673,set,207522_001_094.tif,0,0,21396.5,0
Ki673,set,207522_001_095.tif,0,0,64413,0
Ki673,set,207522_001_096.tif,0,0,51074,0
Ki673,set,207522_001_097.tif,0,0,37357.5,0
Ki673,set,207522_001_098.tif,0,0,17076.5,0
Ki673,set,207522_001_099.tif,0,0,13309,0
Ki673,set,207522_001_100.tif,0,0,82.5,0
Ki673,set,207522_001_101.tif,0,0,47,0
Ki673,set,207522_001_102.tif,0,0,16423.5,0
Ki673,set,207522_001_103.tif,1,1083,42075,0.0257397
Ki673,set,207522_001_104.tif,0,0,23357.5,0
Ki673,set,207522_001_105.tif,0,0,23826.5,0
Ki673,set,207522_001_106.tif,0,0,52134,0
Ki673,set,207522_001_107.tif,0,0,45920.5,0
Ki673,set,207522_001_108.tif,0,0,54297.5,0
Ki673,set,207522_001_109.tif,0,0,66105,0
Ki673,set,207522_001_110.tif,0,0,18973.5,0
Ki673,set,207522_001_111.tif,0,0,36057.5,0
Ki673,set,207522_001_112.tif,0,0,28155,0
Ki673,set,207522_001_113.tif,0,0,36343,0
Ki673,set,207522_001_114.tif,0,0,17270,0
Ki673,set,207522_001_115.tif,0,0,65173.5,0
Ki673,set,207522_001_116.tif,0,0,29798.5,0
Ki673,set,207522_001_117.tif,0,0,12748,0
Ki673,set,207522_001_118.tif,0,0,0,0
Ki673,set,207522_001_119.tif,0,0,6069,0
Ki673,set,207522_001_120.tif,0,0,14688.5,0
Ki673,set,207522_001_121.tif,0,0,7398.5,0
Ki673,set,207522_001_122.tif,0,0,41104.5,0
Ki673,set,207522_001_123.tif,0,0,17307,0
Ki673,set,207522_001_124.tif,0,0,15411.5,0
Ki673,set,207522_001_125.tif,0,0,67907.5,0
Ki673,set,207522_001_126.tif,0,0,33927.5,0
Ki673,set,207522_001_127.tif,0,0,464,0
Ki673,set,207522_001_128.tif,0,0,14277,0
Ki673,set,207522_001_129.tif,0,0,27746.5,0
Ki673,set,207522_001_130.tif,0,0,31447,0
Ki673,set,207522_001_131.tif,0,0,47061.5,0
Ki673,set,207522_001_132.tif,0,0,54973.5,0
Ki673,set,207522_001_133.tif,0,0,2752.5,0
Ki673,set,207522_001_134.tif,1,1140.5,21987,0.0518716
Ki673,set,207522_001_135.tif,0,0,5960.5,0
Ki673,set,207522_001_136.tif,0,0,0,0
Ki673,set,207522_001_137.tif,0,0,28267.5,0
Ki673,set,207522_001_138.tif,0,0,31393,0
Ki673,set,207522_001_139.tif,0,0,20413,0
Ki673,set,207522_001_140.tif,0,0,32672.5,0
Ki673,set,207522_001_141.tif,0,0,17430,0
Ki673,set,207522_001_142.tif,0,0,21330,0
Ki673,set,207522_001_143.tif,0,0,12378,0
Ki673,set,207522_001_144.tif,0,0,12836.5,0
Ki673,set,207522_001_145.tif,0,0,135.5,0
Ki673,set,207522_001_146.tif,0,0,100.5,0
Ki673,set,207522_001_147.tif,0,0,22212,0
Ki673,set,207522_001_148.tif,0,0,47573,0
Ki673,set,207522_001_149.tif,0,0,73530.5,0
Ki673,set,207522_001_150.tif,0,0,48153.5,0
Ki673,set,207522_001_151.tif,0,0,32929.5,0
Ki673,set,207522_001_152.tif,0,0,74545.5,0
Ki673,set,207522_001_153.tif,0,0,40774,0
Ki673,set,207522_001_154.tif,0,0,313,0
Ki673,set,207522_001_155.tif,0,0,5894,0
Ki673,set,207522_001_156.tif,0,0,23413,0
Ki673,set,207522_001_157.tif,1,1376,79868,0.0172284
Ki673,set,207522_001_158.tif,0,0,67328,0
Ki673,set,207522_001_159.tif,0,0,93276.5,0
Ki673,set,207522_001_160.tif,0,0,108318,0
Ki673,set,207522_001_161.tif,0,0,39363.5,0
Ki673,set,207522_001_162.tif,0,0,32110,0
Ki673,set,207522_001_163.tif,0,0,703.5,0
Ki673,set,207522_001_164.tif,0,0,90804.5,0
Ki673,set,207522_001_165.tif,0,0,200856,0
Ki673,set,207522_001_166.tif,0,0,132933,0
Ki673,set,207522_001_167.tif,0,0,18800.5,0
Ki673,set,207522_001_168.tif,0,0,4653.5,0
Ki673,set,207522_001_169.tif,0,0,393.5,0
Ki673,set,207522_001_170.tif,0,0,1101.5,0
Ki673,set,207522_001_171.tif,0,0,13644.5,0
Ki673,set,207522_001_172.tif,0,0,866.5,0
Ki673,set,207522_002_001.tif,0,0,10481.5,0
Ki673,set,207522_002_002.tif,0,0,0,0
Ki673,set,207522_002_003.tif,0,0,77.5,0
Ki673,set,207522_002_004.tif,0,0,5842.5,0
Ki673,set,207522_002_005.tif,0,0,106602,0
Ki673,set,207522_002_006.tif,0,0,48771,0
Ki673,set,207522_002_007.tif,0,0,8777.5,0
Ki673,set,207522_002_008.tif,0,0,28949.5,0
Ki673,set,207522_002_009.tif,0,0,243.5,0
Ki673,set,207522_002_010.tif,0,0,10562,0
Ki673,set,207522_002_011.tif,0,0,45872,0
Ki673,set,207522_002_012.tif,0,0,39958,0
Ki673,set,207522_002_013.tif,0,0,0,0
Ki673,set,207522_002_014.tif,0,0,55840.5,0
Ki673,set,207522_002_015.tif,0,0,56866,0
Ki673,set,207522_002_016.tif,1,1213,37974,0.0319429
Ki673,set,207522_002_017.tif,0,0,36401,0
Ki673,set,207522_002_018.tif,0,0,26224.5,0
Ki673,set,207522_002_019.tif,0,0,80840,0
Ki673,set,207522_002_020.tif,0,0,38779,0
Ki673,set,207522_002_021.tif,0,0,37435.5,0
Ki673,set,207522_002_022.tif,0,0,45900.5,0
Ki673,set,207522_002_023.tif,0,0,46442.5,0
Ki673,set,207522_002_024.tif,0,0,38091,0
Ki673,set,207522_002_025.tif,0,0,463.5,0
Ki673,set,207522_002_026.tif,0,0,11013,0
Ki673,set,207522_002_027.tif,0,0,22468.5,0
Ki673,set,207522_002_028.tif,1,1136.5,85016,0.0133681
Ki673,set,207522_002_029.tif,0,0,11577.5,0
Ki673,set,207522_002_030.tif,0,0,0,0
Ki673,set,207522_002_031.tif,0,0,91746.5,0
Ki673,set,207522_002_032.tif,1,1322.5,80180.5,0.016494
Ki673,set,207522_002_033.tif,0,0,31765,0
Ki673,set,207522_002_034.tif,0,0,23691,0
Ki673,set,207522_002_035.tif,0,0,7166,0
Ki673,set,207522_002_036.tif,0,0,0,0
Ki673,set,207522_002_037.tif,0,0,103164,0
Ki673,set,207522_002_038.tif,0,0,35879.5,0
Ki673,set,207522_002_039.tif,0,0,52801,0
Ki673,set,207522_002_040.tif,1,1879.5,56990.5,0.0329792
Ki673,set,207522_002_041.tif,0,0,65377.5,0
Ki673,set,207522_002_042.tif,0,0,49527.5,0
Ki673,set,207522_002_043.tif,0,0,39566,0
Ki673,set,207522_002_044.tif,0,0,74078,0
Ki673,set,207522_002_045.tif,0,0,73992,0
Ki673,set,207522_002_046.tif,0,0,45724,0
Ki673,set,207522_002_047.tif,0,0,51062.5,0
Ki673,set,207522_002_048.tif,0,0,49743,0
Ki673,set,207522_002_049.tif,0,0,7,0
Ki673,set,207522_002_050.tif,0,0,3305,0
Ki673,set,207522_002_051.tif,0,0,46115,0
Ki673,set,207522_002_052.tif,0,0,107113,0
Ki673,set,207522_002_053.tif,2,3610,181605,0.0198783
Ki673,set,207522_002_054.tif,4,7689,258046,0.029797
Ki673,set,207522_002_055.tif,0,0,9081,0
Ki673,set,207522_002_056.tif,0,0,67718.5,0
Ki673,set,207522_002_057.tif,2,2689,107526,0.0250079
Ki673,set,207522_002_058.tif,0,0,114108,0
Ki673,set,207522_002_059.tif,0,0,100546,0
Ki673,set,207522_002_060.tif,0,0,75089.5,0
Ki673,set,207522_002_061.tif,0,0,33369,0
Ki673,set,207522_002_062.tif,0,0,10078,0
Ki673,set,207522_002_063.tif,0,0,49327.5,0
Ki673,set,207522_002_064.tif,0,0,83868,0
Ki673,set,207522_002_065.tif,0,0,74552,0
Ki673,set,207522_002_066.tif,0,0,60232.5,0
Ki673,set,207522_002_067.tif,0,0,107182,0
Ki673,set,207522_002_068.tif,0,0,75004,0
Ki673,set,207522_002_069.tif,0,0,61640.5,0
Ki673,set,207522_002_070.tif,0,0,77932.5,0
Ki673,set,207522_002_071.tif,0,0,71232.5,0
Ki673,set,207522_002_072.tif,0,0,39664,0
Ki673,set,207522_002_073.tif,0,0,92127.5,0
Ki673,set,207522_002_074.tif,0,0,26208,0
Ki673,set,207522_002_075.tif,1,1276.5,49285,0.0259004
Ki673,set,207522_002_076.tif,0,0,2,0
Ki673,set,207522_002_077.tif,0,0,121719,0
Ki673,set,207522_002_078.tif,0,0,78946.5,0
Ki673,set,207522_002_079.tif,0,0,36580,0
Ki673,set,207522_002_080.tif,0,0,78311,0
Ki673,set,207522_002_081.tif,0,0,53323.5,0
Ki673,set,207522_002_082.tif,1,1052,35554,0.0295888
Ki673,set,207522_002_083.tif,1,1242.5,74731.5,0.0166262
Ki673,set,207522_002_084.tif,0,0,81532.5,0
Ki673,set,207522_002_085.tif,0,0,80401.5,0
Ki673,set,207522_002_086.tif,0,0,62928,0
Ki673,set,207522_002_087.tif,0,0,45600,0
Ki673,set,207522_002_088.tif,0,0,44354,0
Ki673,set,207522_002_089.tif,0,0,7354.5,0
Ki673,set,207522_002_090.tif,0,0,32094.5,0
Ki673,set,207522_002_091.tif,0,0,46855,0
Ki673,set,207522_002_092.tif,0,0,68165,0
Ki673,set,207522_002_093.tif,1,1077.5,56510,0.0190674
Ki673,set,207522_002_094.tif,0,0,45992.5,0
Ki673,set,207522_002_095.tif,0,0,34234,0
Ki673,set,207522_002_096.tif,0,0,21622,0
Ki673,set,207522_002_097.tif,0,0,15.5,0
Ki673,set,207522_002_098.tif,0,0,315772,0
Ki673,set,207522_002_099.tif,0,0,65512.5,0
Ki673,set,207522_002_100.tif,0,0,63182,0
Ki673,set,207522_002_101.tif,0,0,65092,0
Ki673,set,207522_002_102.tif,0,0,59669,0
Ki673,set,207522_002_103.tif,0,0,33935,0
Ki673,set,207522_002_104.tif,0,0,27391.5,0
Ki673,set,207522_002_105.tif,0,0,49041.5,0
Ki673,set,207522_002_106.tif,0,0,123360,0
Ki673,set,207522_002_107.tif,0,0,129716,0
Ki673,set,207522_002_108.tif,0,0,65327,0
Ki673,set,207522_002_109.tif,0,0,76479,0
Ki673,set,207522_002_110.tif,0,0,64259.5,0
Ki673,set,207522_002_111.tif,0,0,0,0
Ki673,set,207522_002_112.tif,0,0,0,0
Ki673,set,207522_002_113.tif,0,0,30641,0
Ki673,set,207522_002_114.tif,0,0,41393,0
Ki673,set,207522_002_115.tif,0,0,90825.5,0
Ki673,set,207522_002_116.tif,1,2281,126210,0.018073
Ki673,set,207522_002_117.tif,0,0,139675,0
Ki673,set,207522_002_118.tif,0,0,115448,0
Ki673,set,207522_002_119.tif,0,0,29237,0
Ki673,set,207522_002_120.tif,0,0,43237.5,0
Ki673,set,207522_002_121.tif,0,0,39672,0
Ki673,set,207522_002_122.tif,0,0,70058,0
Ki673,set,207522_002_123.tif,1,2951.5,56625,0.0521236
Ki673,set,207522_002_124.tif,0,0,93282,0
Ki673,set,207522_002_125.tif,1,1658.5,312610,0.00530532
Ki673,set,207522_002_126.tif,0,0,129472,0
Ki673,set,207522_002_127.tif,0,0,127976,0
Ki673,set,207522_002_128.tif,0,0,337296,0
Ki673,set,207522_002_129.tif,1,1665,93643,0.0177803
Ki673,set,207522_002_130.tif,0,0,103972,0
Ki673,set,207522_002_131.tif,0,0,26698,0
Ki673,set,207522_002_132.tif,0,0,42940,0
Ki673,set,207522_002_133.tif,0,0,94526.5,0
Ki673,set,207522_002_134.tif,1,2086,250596,0.00832417
Ki673,set,207522_002_135.tif,2,3256.5,276748,0.011767
Ki673,set,207522_002_136.tif,0,0,153446,0
Ki673,set,207522_002_137.tif,0,0,43840,0
Ki673,set,207522_002_138.tif,0,0,124100,0
Ki673,set,207522_002_139.tif,1,1446,71924.5,0.0201044
Ki673,set,207522_002_140.tif,0,0,48472,0
Ki673,set,207522_002_141.tif,0,0,146826,0
Ki673,set,207522_002_142.tif,0,0,220530,0
Ki673,set,207522_002_143.tif,0,0,131642,0
Ki673,set,207522_002_144.tif,0,0,97438.5,0
Ki673,set,207522_002_145.tif,0,0,10325.5,0
Ki673,set,207522_002_146.tif,0,0,37592.5,0
Ki673,set,207522_002_147.tif,0,0,67748,0
Ki673,set,207522_002_148.tif,0,0,91880.5,0
Ki673,set,207522_002_149.tif,1,2291.5,123515,0.0185524
Ki673,set,207522_002_150.tif,0,0,168544,0
Ki673,set,207522_002_151.tif,0,0,210942,0
Ki673,set,207522_002_152.tif,0,0,161.5,0
Ki673,set,207522_002_153.tif,1,1334.5,197148,0.00676903
Ki673,set,207522_002_154.tif,0,0,103561,0
Ki673,set,207522_002_155.tif,0,0,65099,0
Ki673,set,207522_002_156.tif,0,0,81575,0
Ki673,set,207522_002_157.tif,0,0,36759.5,0
Ki673,set,207522_002_158.tif,0,0,39418,0
Ki673,set,207522_002_159.tif,0,0,24704.5,0
Ki673,set,207522_002_160.tif,0,0,66739.5,0
Ki673,set,207522_002_161.tif,0,0,153065,0
Ki673,set,207522_002_162.tif,2,2392,171141,0.0139768
Ki673,set,207522_002_163.tif,0,0,141044,0
Ki673,set,207522_002_164.tif,0,0,129984,0
Ki673,set,207522_002_165.tif,0,0,87375,0
Ki673,set,207522_002_166.tif,0,0,2,0
Ki673,set,207522_002_167.tif,0,0,82408.5,0
Ki673,set,207522_002_168.tif,1,1091,83080.5,0.0131318
Ki673,set,207522_002_169.tif,2,2822,164535,0.0171514
Ki673,set,207522_002_170.tif,0,0,73447.5,0
Ki673,set,207522_002_171.tif,0,0,158467,0
Ki673,set,207522_002_172.tif,0,0,40014.5,0
Ki673,set,207522_002_173.tif,0,0,57238.5,0
Ki673,set,207522_002_174.tif,0,0,61100.5,0
Ki673,set,207522_002_175.tif,0,0,82908.5,0
Ki673,set,207522_002_176.tif,0,0,142960,0
Ki673,set,207522_002_177.tif,0,0,89386.5,0
Ki673,set,207522_002_178.tif,1,1515.5,200666,0.00755237
Ki673,set,207522_002_179.tif,0,0,41661,0
Ki673,set,207522_002_180.tif,0,0,63708.5,0
Ki673,set,207522_002_181.tif,0,0,72312,0
Ki673,set,207522_002_182.tif,0,0,167552,0
Ki673,set,207522_002_183.tif,0,0,86031,0
Ki673,set,207522_002_184.tif,0,0,89895.5,0
Ki673,set,207522_002_185.tif,1,1125,100130,0.0112354
Ki673,set,207522_002_186.tif,1,1422,11318,0.125641
Ki673,set,207522_002_187.tif,0,0,19950.5,0
Ki673,set,207522_002_188.tif,0,0,118528,0
Ki673,set,207522_002_189.tif,0,0,159060,0
Ki673,set,207522_002_190.tif,0,0,107124,0
Ki673,set,207522_002_191.tif,1,1153,253387,0.00455035
Ki673,set,207522_002_192.tif,0,0,91859,0
Ki673,set,207522_002_193.tif,0,0,4.5,0
Ki673,set,207522_002_194.tif,0,0,1359.5,0
Ki673,set,207522_002_195.tif,0,0,97795.5,0
Ki673,set,207522_002_196.tif,1,1894,262884,0.00720468
Ki673,set,207522_002_197.tif,0,0,142583,0
Ki673,set,207522_002_198.tif,0,0,121696,0
Ki673,set,207522_002_199.tif,0,0,119122,0
Ki673,set,207522_002_200.tif,0,0,151,0
Ki673,set,207522_002_201.tif,0,0,294,0
Ki673,set,207522_002_202.tif,0,0,30220,0
Ki673,set,207522_002_203.tif,1,2173,135500,0.016037
Ki673,set,207522_002_204.tif,0,0,86943.5,0
Ki673,set,207522_002_205.tif,0,0,459391,0
Ki673,set,207522_002_206.tif,0,0,56515,0
Ki673,set,207522_002_207.tif,0,0,76306,0
Ki673,set,207522_002_208.tif,0,0,62327.5,0
Ki673,set,207522_002_209.tif,0,0,28888,0
Ki673,set,207522_002_210.tif,0,0,36242.5,0
Ki673,set,207522_002_211.tif,0,0,156900,0
Ki673,set,207522_002_212.tif,0,0,34353.5,0
Ki673,set,207522_002_213.tif,0,0,0,0
Ki673,set,207522_002_214.tif,0,0,53455.5,0
Ki673,set,207522_002_215.tif,0,0,89321,0
Ki673,set,207522_002_216.tif,0,0,135612,0
Ki673,set,207522_002_217.tif,0,0,172464,0
Ki673,set,207522_002_218.tif,0,0,67817,0
Ki673,set,207522_002_219.tif,0,0,2,0
Ki673,set,207522_002_220.tif,0,0,0,0
Ki673,set,207522_002_221.tif,0,0,37147.5,0
Ki673,set,207522_002_222.tif,0,0,61652,0
Ki673,set,207522_002_223.tif,0,0,129077,0
Ki673,set,207522_002_224.tif,0,0,98842,0
Ki673,set,207522_002_225.tif,0,0,14953,0
Ki673,set,207522_002_226.tif,0,0,0,0
Ki673,set,207522_002_227.tif,0,0,0,0
Ki673,set,207522_002_228.tif,0,0,2157.5,0
Ki673,set,207522_002_229.tif,0,0,78,0
Ki673,set,207522_002_230.tif,0,0,83595.5,0
Ki673,set,207522_002_231.tif,0,0,82767,0
Ki673,set,207522_002_232.tif,0,0,57816,0
Ki673,set,207522_002_233.tif,0,0,27443,0
Ki673,set,207522_002_234.tif,0,0,1318,0
Ki673,set,207522_002_235.tif,0,0,587.5,0
Ki673,set,207522_002_236.tif,0,0,0,0
Ki673,set,207522_002_237.tif,0,0,27764.5,0
Ki673,set,207522_002_238.tif,0,0,39472.5,0
Ki673,set,207522_002_239.tif,0,0,51855,0
Ki673,set,207522_002_240.tif,0,0,1315,0
Ki673,set,207522_002_241.tif,0,0,1469,0
Ki673,set,207522_002_242.tif,0,0,32314,0
Ki673,set,207522_002_243.tif,0,0,64650,0
Ki673,set,207522_002_244.tif,0,0,6882,0
Ki673,set,207522_002_245.tif,0,0,1568,0
Ki673,set,207522_002_246.tif,0,0,0,0
Ki673,set,207522_002_247.tif,0,0,0,0
Ki673,set,207522_002_248.tif,0,0,1.5,0
Ki673,set,207522_003_001.tif,0,0,17546.5,0
Ki673,set,207522_003_002.tif,0,0,2054.5,0
Ki673,set,207522_003_003.tif,1,1455.5,60800,0.0239391
Ki673,set,207522_003_004.tif,0,0,34555.5,0
Ki673,set,207522_003_005.tif,0,0,0,0
Ki673,set,207522_003_006.tif,0,0,29830.5,0
Ki673,set,207522_003_007.tif,0,0,31596.5,0
Ki673,set,207522_003_008.tif,0,0,43704.5,0
Ki673,set,207522_003_009.tif,0,0,0,0
Ki673,set,207522_003_010.tif,0,0,2740,0
Ki673,set,207522_003_011.tif,0,0,69011.5,0
Ki673,set,207522_003_012.tif,2,3880,58283,0.0665717
Ki673,set,207522_003_013.tif,0,0,42887,0
Ki673,set,207522_003_014.tif,0,0,509,0
Ki673,set,207522_003_015.tif,1,1379,40572.5,0.0339885
Ki673,set,207522_003_016.tif,1,1071.5,112018,0.00956547
Ki673,set,207522_003_017.tif,0,0,73232.5,0
Ki673,set,207522_003_018.tif,1,2044.5,102998,0.0198498
Ki673,set,207522_003_019.tif,0,0,31357.5,0
Ki673,set,207522_003_020.tif,0,0,25194.5,0
Ki673,set,207522_003_021.tif,0,0,106848,0
Ki673,set,207522_003_022.tif,1,1799.5,105981,0.0169795
Ki673,set,207522_003_023.tif,0,0,52540.5,0
Ki673,set,207522_003_024.tif,1,1226.5,59310,0.0206795
Ki673,set,207522_003_025.tif,0,0,0,0
Ki673,set,207522_003_026.tif,0,0,807.5,0
Ki673,set,207522_003_027.tif,0,0,93061,0
Ki673,set,207522_003_028.tif,0,0,59899.5,0
Ki673,set,207522_003_029.tif,0,0,130102,0
Ki673,set,207522_003_030.tif,0,0,71545,0
Ki673,set,207522_003_031.tif,0,0,48022,0
Ki673,set,207522_003_032.tif,0,0,94292,0
Ki673,set,207522_003_033.tif,0,0,81614,0
Ki673,set,207522_003_034.tif,0,0,107444,0
Ki673,set,207522_003_035.tif,0,0,105151,0
Ki673,set,207522_003_036.tif,1,1883,130524,0.0144264
Ki673,set,207522_003_037.tif,0,0,3.5,0
Ki673,set,207522_003_038.tif,0,0,0,0
Ki673,set,207522_003_039.tif,0,0,65762.5,0
Ki673,set,207522_003_040.tif,0,0,32740.5,0
Ki673,set,207522_003_041.tif,0,0,67073,0
Ki673,set,207522_003_042.tif,0,0,49459.5,0
Ki673,set,207522_003_043.tif,0,0,235348,0
Ki673,set,207522_003_044.tif,0,0,0,0
Ki673,set,207522_003_045.tif,0,0,7269.5,0
Ki673,set,207522_003_046.tif,0,0,119682,0
Ki673,set,207522_003_047.tif,1,1721.5,142272,0.0121001
Ki673,set,207522_003_048.tif,0,0,55604.5,0
Ki673,set,207522_003_049.tif,0,0,21618,0
Ki673,set,207522_003_050.tif,0,0,27308,0
Ki673,set,207522_003_051.tif,0,0,15056.5,0
Ki673,set,207522_003_052.tif,0,0,15640.5,0
Ki673,set,207522_003_053.tif,0,0,56590,0
Ki673,set,207522_003_054.tif,0,0,116516,0
Ki673,set,207522_003_055.tif,0,0,113498,0
Ki673,set,207522_003_056.tif,0,0,129234,0
Ki673,set,207522_003_057.tif,0,0,299948,0
Ki673,set,207522_003_058.tif,0,0,178457,0
Ki673,set,207522_003_059.tif,0,0,86980.5,0
Ki673,set,207522_003_060.tif,1,1268.5,107795,0.0117677
Ki673,set,207522_003_061.tif,0,0,170632,0
Ki673,set,207522_003_062.tif,0,0,656,0
Ki673,set,207522_003_063.tif,0,0,129974,0
Ki673,set,207522_003_064.tif,0,0,109390,0
Ki673,set,207522_003_065.tif,0,0,112920,0
Ki673,set,207522_003_066.tif,0,0,72964,0
Ki673,set,207522_003_067.tif,1,1366.5,155745,0.00877396
Ki673,set,207522_003_068.tif,0,0,66.5,0
Ki673,set,207522_003_069.tif,0,0,139050,0
Ki673,set,207522_003_070.tif,0,0,88160.5,0
Ki673,set,207522_003_071.tif,0,0,87386,0
Ki673,set,207522_003_072.tif,0,0,93392,0
Ki673,set,207522_003_073.tif,0,0,158286,0
Ki673,set,207522_003_074.tif,0,0,78369,0
Ki673,set,207522_003_075.tif,0,0,120294,0
Ki673,set,207522_003_076.tif,0,0,342892,0
Ki673,set,207522_003_077.tif,0,0,97074.5,0
Ki673,set,207522_003_078.tif,0,0,73188,0
Ki673,set,207522_003_079.tif,0,0,13826.5,0
Ki673,set,207522_003_080.tif,0,0,21593,0
Ki673,set,207522_003_081.tif,0,0,48635.5,0
Ki673,set,207522_003_082.tif,0,0,109222,0
Ki673,set,207522_003_083.tif,0,0,111808,0
Ki673,set,207522_003_084.tif,0,0,89534,0
Ki673,set,207522_003_085.tif,0,0,10224,0
Ki673,set,207522_003_086.tif,0,0,607,0
Ki673,set,207522_003_087.tif,0,0,33558,0
Ki673,set,207522_003_088.tif,0,0,69075,0
Ki673,set,207522_003_089.tif,0,0,126682,0
Ki673,set,207522_003_090.tif,0,0,42014.5,0
Ki673,set,207522_003_091.tif,0,0,30673,0
Ki673,set,207522_003_092.tif,0,0,1909,0
Ki673,set,207522_003_093.tif,0,0,82009.5,0
Ki673,set,207522_003_094.tif,0,0,71598.5,0
Ki673,set,207522_003_095.tif,0,0,96786.5,0
Ki673,set,207522_003_096.tif,0,0,47393.5,0
Ki673,set,207522_003_097.tif,0,0,14619.5,0
Ki673,set,207522_003_098.tif,0,0,66550,0
Ki673,set,207522_003_099.tif,0,0,65922.5,0
